rfam_acc	db_id	comment	db_link	other_params	type
RF00342	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00342	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00342	snoopy		Gasterosteus_aculeatus300091		Gene; snRNA; snoRNA; CD-box;
RF00342	snoopy		Danio_rerio300057		Gene; snRNA; snoRNA; CD-box;
RF00343	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00343	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00343	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00343	snoopy		Arabidopsis_thaliana300100		Gene; snRNA; snoRNA; CD-box;
RF00344	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00344	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00344	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00345	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00345	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00345	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00348	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00348	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00348	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00349	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00349	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00349	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00349	snoopy		Arabidopsis_thaliana300039		Gene; snRNA; snoRNA; CD-box;
RF00350	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00350	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00350	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00350	snoopy		Arabidopsis_thaliana300044		Gene; snRNA; snoRNA; CD-box;
RF00351	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00351	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00351	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00352	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF00352	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00352	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00353	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00353	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00353	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00353	snoopy		Arabidopsis_thaliana300003		Gene; snRNA; snoRNA; CD-box;
RF00353	snoopy		Arabidopsis_thaliana300004		Gene; snRNA; snoRNA; CD-box;
RF00355	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00355	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00355	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00356	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00356	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00356	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00356	snoopy		Arabidopsis_thaliana300130		Gene; snRNA; snoRNA; CD-box;
RF00357	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00357	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00357	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00357	snoopy		Arabidopsis_thaliana300077		Gene; snRNA; snoRNA; CD-box;
RF00358	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00358	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00358	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00359	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00359	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00359	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00360	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00360	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00360	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00360	snoopy		Arabidopsis_thaliana300058		Gene; snRNA; snoRNA; CD-box;
RF00361	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF00361	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00361	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00362	SO		0000233	mature_transcript	Cis-reg;
RF00362	GO		0005515	protein binding	Cis-reg;
RF00363	SO		0001244	pre_miRNA	Gene; miRNA;
RF00363	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF00363	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF00364	SO		0001244	pre_miRNA	Gene; miRNA;
RF00364	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF00364	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF00365	SO		0001244	pre_miRNA	Gene; miRNA;
RF00365	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF00365	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF00366	SO		0001244	pre_miRNA	Gene; miRNA;
RF00366	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF00366	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF00367	SO		0001244	pre_miRNA	Gene; miRNA;
RF00367	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF00367	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF00368	SO		0000655	ncRNA	Gene; sRNA;
RF00369	SO		0000655	ncRNA	Gene; sRNA;
RF00370	SO		0000655	ncRNA	Gene; sRNA;
RF00371	SO		0000655	ncRNA	Gene; sRNA;
RF00372	SO		0000655	ncRNA	Gene; sRNA;
RF00373	URL		http://jwbrown.mbio.ncsu.edu/RNaseP/home.html		Gene; ribozyme;
RF00373	SO		0000386	RNase_P_RNA	Gene; ribozyme;
RF00373	GO		0008033	tRNA processing	Gene; ribozyme;
RF00373	GO		0004526	ribonuclease P activity	Gene; ribozyme;
RF00373	GO		0030681	multimeric ribonuclease P complex	Gene; ribozyme;
RF00374	SO		0000233	mature_transcript	Cis-reg;
RF00374	GO		0019072	viral genome packaging	Cis-reg;
RF00375	SO		0000233	mature_transcript	Cis-reg;
RF00375	GO		0000946	base pairing with tRNA	Cis-reg;
RF00376	SO		0000233	mature_transcript	Cis-reg;
RF00376	GO		0019074	viral RNA genome packaging	Cis-reg;
RF00377	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF00377	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF00377	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF00377	snoopy		Mus_musculus300792		Gene; snRNA; snoRNA; CD-box;
RF00377	snoopy		Loxodonta_africana300522		Gene; snRNA; snoRNA; CD-box;
RF00378	SO		0000655	ncRNA	Gene; sRNA;
RF00378	GO		0009372	quorum sensing	Gene; sRNA;
RF00379	SO		0000233	mature_transcript	Cis-reg; riboswitch;
RF00379	GO		0010468	regulation of gene expression	Cis-reg; riboswitch;
RF00380	SO		0000233	mature_transcript	Cis-reg; riboswitch;
RF00380	GO		0010468	regulation of gene expression	Cis-reg; riboswitch;
RF00380	GO		0032026	response to magnesium ion	Cis-reg; riboswitch;
RF00381	SO		0000233	mature_transcript	Cis-reg; frameshift_element;
RF00381	GO		0006452	translational frameshifting	Cis-reg; frameshift_element;
RF00382	SO		0005836	regulatory_region	Cis-reg; frameshift_element;
RF00382	GO		0006452	translational frameshifting	Cis-reg; frameshift_element;
RF00383	SO		0000233	mature_transcript	Cis-reg; frameshift_element;
RF00383	GO		0006452	translational frameshifting	Cis-reg; frameshift_element;
RF00384	SO		0000233	mature_transcript	Cis-reg;
RF00384	GO		0031123	RNA 3'-end processing	Cis-reg;
RF00385	SO		0000233	mature_transcript	Cis-reg;
RF00385	GO		0019079	viral genome replication	Cis-reg;
RF00385	GO		0019072	viral genome packaging	Cis-reg;
RF00386	SO		0000233	mature_transcript	Cis-reg;
RF00386	GO		0039689	negative stranded viral RNA replication	Cis-reg;
RF00387	SO		0000243	internal_ribosome_entry_site	Cis-reg; IRES;
RF00387	GO		0043022	ribosome binding	Cis-reg; IRES;
RF00388	SO		0000644	antisense_RNA	Gene; antisense;
RF00389	SO		0000233	mature_transcript	Cis-reg;
RF00389	GO		0039703	RNA replication	Cis-reg;
RF00390	SO		0000233	mature_transcript	Cis-reg;
RF00390	GO		0046782	regulation of viral transcription	Cis-reg;
RF00390	GO		0006417	regulation of translation	Cis-reg;
RF00391	SO		0000655	ncRNA	Cis-reg;
RF00391	GO		0034198	cellular response to amino acid starvation	Cis-reg;
RF00392	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00392	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00392	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00392	snoopy		Mus_musculus300928		Gene; snRNA; snoRNA; HACA-box;
RF00392	snoopy		Oryzias_latipes300079		Gene; snRNA; snoRNA; HACA-box;
RF00393	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00393	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00393	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00393	snoopy		Mus_musculus300972		Gene; snRNA; snoRNA; HACA-box;
RF00393	snoopy		Homo_sapiens300373		Gene; snRNA; snoRNA; HACA-box;
RF00394	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00394	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00394	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00394	snoopy		Mus_musculus300370		Gene; snRNA; snoRNA; HACA-box;
RF00394	snoopy		Loxodonta_africana300459		Gene; snRNA; snoRNA; HACA-box;
RF00396	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00396	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00396	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00396	snoopy		Mus_musculus300763;		Gene; snRNA; snoRNA; HACA-box;
RF00396	snoopy		Loxodonta_africana300511;		Gene; snRNA; snoRNA; HACA-box;
RF00396	snoopy		Mus_musculus300763		Gene; snRNA; snoRNA; HACA-box;
RF00396	snoopy		Loxodonta_africana300511		Gene; snRNA; snoRNA; HACA-box;
RF00397	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00397	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00397	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00397	snoopy		Echinops_telfairi300708		Gene; snRNA; snoRNA; HACA-box;
RF00397	snoopy		Echinops_telfairi300620		Gene; snRNA; snoRNA; HACA-box;
RF00398	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00398	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00398	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00398	snoopy		Loxodonta_africana300508		Gene; snRNA; snoRNA; HACA-box;
RF00398	snoopy		Loxodonta_africana300467		Gene; snRNA; snoRNA; HACA-box;
RF00399	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00399	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00399	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00399	snoopy		Mus_musculus300500		Gene; snRNA; snoRNA; HACA-box;
RF00399	snoopy		Gallus_gallus300008		Gene; snRNA; snoRNA; HACA-box;
RF00400	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF00400	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00400	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00400	snoopy		Mus_musculus300926		Gene; snRNA; snoRNA; HACA-box;
RF00400	snoopy		Gallus_gallus300092		Gene; snRNA; snoRNA; HACA-box;
RF00401	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00401	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00401	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00401	snoopy		Mus_musculus300675		Gene; snRNA; snoRNA; HACA-box;
RF00401	snoopy		Homo_sapiens300149		Gene; snRNA; snoRNA; HACA-box;
RF00402	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00402	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00402	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00402	snoopy		Mus_musculus300866		Gene; snRNA; snoRNA; HACA-box;
RF00402	snoopy		Echinops_telfairi300348		Gene; snRNA; snoRNA; HACA-box;
RF00403	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00403	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00403	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00403	snoopy		Mus_musculus300178		Gene; snRNA; snoRNA; HACA-box;
RF00403	snoopy		Loxodonta_africana300445		Gene; snRNA; snoRNA; HACA-box;
RF00404	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00404	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00404	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00404	snoopy		Mus_musculus300809		Gene; snRNA; snoRNA; HACA-box;
RF00404	snoopy		Gallus_gallus300044		Gene; snRNA; snoRNA; HACA-box;
RF00405	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00405	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00405	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00405	snoopy		Mus_musculus300045		Gene; snRNA; snoRNA; HACA-box;
RF00405	snoopy		Echinops_telfairi300333		Gene; snRNA; snoRNA; HACA-box;
RF00406	snoRNABase		ACA42		Gene; snRNA; snoRNA; HACA-box;
RF00406	snoRNABase		ACA67		Gene; snRNA; snoRNA; HACA-box;
RF00406	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00406	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00406	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00406	snoopy		Mus_musculus300467		Gene; snRNA; snoRNA; HACA-box;
RF00406	snoopy		Homo_sapiens300588		Gene; snRNA; snoRNA; HACA-box;
RF00407	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF00407	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00407	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00407	snoopy		Gallus_gallus300045		Gene; snRNA; snoRNA; HACA-box;
RF00407	snoopy		Rattus_norvegicus300977		Gene; snRNA; snoRNA; HACA-box;
RF00408	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00408	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00408	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00408	snoopy		Mus_musculus300098		Gene; snRNA; snoRNA; HACA-box;
RF00408	snoopy		Homo_sapiens300007		Gene; snRNA; snoRNA; HACA-box;
RF00409	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00409	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00409	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00409	snoopy		Mus_musculus300743		Gene; snRNA; snoRNA; HACA-box;
RF00409	snoopy		Homo_sapiens300732		Gene; snRNA; snoRNA; HACA-box;
RF00410	snoRNABase		ACA2a		Gene; snRNA; snoRNA; HACA-box;
RF00410	snoRNABase		ACA2b		Gene; snRNA; snoRNA; HACA-box;
RF00410	snoRNABase		ACA34		Gene; snRNA; snoRNA; HACA-box;
RF00410	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00410	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00410	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00410	snoopy		Mus_musculus300623		Gene; snRNA; snoRNA; HACA-box;
RF00410	snoopy		Homo_sapiens300764		Gene; snRNA; snoRNA; HACA-box;
RF00411	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00411	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00411	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00411	snoopy		Mus_musculus300578		Gene; snRNA; snoRNA; HACA-box;
RF00411	snoopy		Loxodonta_africana300060		Gene; snRNA; snoRNA; HACA-box;
RF00412	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00412	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00412	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00412	snoopy		Echinops_telfairi300410		Gene; snRNA; snoRNA; HACA-box;
RF00412	snoopy		Echinops_telfairi300073		Gene; snRNA; snoRNA; HACA-box;
RF00413	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00413	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00413	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00413	snoopy		Mus_musculus300364		Gene; snRNA; snoRNA; HACA-box;
RF00413	snoopy		Gallus_gallus300094		Gene; snRNA; snoRNA; HACA-box;
RF00414	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00414	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00414	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00414	snoopy		Mus_musculus300777		Gene; snRNA; snoRNA; HACA-box;
RF00414	snoopy		Loxodonta_africana300466		Gene; snRNA; snoRNA; HACA-box;
RF00415	snoRNABase		ACA30		Gene; snRNA; snoRNA; HACA-box;
RF00415	snoRNABase		ACA37		Gene; snRNA; snoRNA; HACA-box;
RF00415	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00415	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00415	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00415	snoopy		Takifugu_rubripes300026		Gene; snRNA; snoRNA; HACA-box;
RF00415	snoopy		Danio_rerio300064		Gene; snRNA; snoRNA; HACA-box;
RF00416	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00416	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00416	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00416	snoopy		Mus_musculus300091		Gene; snRNA; snoRNA; HACA-box;
RF00416	snoopy		Homo_sapiens300456		Gene; snRNA; snoRNA; HACA-box;
RF00417	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00417	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00417	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00417	snoopy		Macaca_mulatta300700		Gene; snRNA; snoRNA; HACA-box;
RF00417	snoopy		Tupaia_belangeri300420		Gene; snRNA; snoRNA; HACA-box;
RF00418	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00418	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00418	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00418	snoopy		Mus_musculus300089		Gene; snRNA; snoRNA; HACA-box;
RF00418	snoopy		Homo_sapiens300665		Gene; snRNA; snoRNA; HACA-box;
RF00419	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00419	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00419	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00419	snoopy		Mus_musculus300768		Gene; snRNA; snoRNA; HACA-box;
RF00419	snoopy		Echinops_telfairi300683		Gene; snRNA; snoRNA; HACA-box;
RF00420	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00420	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00420	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00420	snoopy		Mus_musculus300287		Gene; snRNA; snoRNA; HACA-box;
RF00420	snoopy		Loxodonta_africana300174		Gene; snRNA; snoRNA; HACA-box;
RF00421	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00421	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00421	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00421	snoopy		Mus_musculus300602		Gene; snRNA; snoRNA; HACA-box;
RF00421	snoopy		Homo_sapiens300366		Gene; snRNA; snoRNA; HACA-box;
RF00422	SO		0000275	snoRNA	Gene; snRNA; snoRNA; scaRNA;
RF00422	GO		0006396	RNA processing	Gene; snRNA; snoRNA; scaRNA;
RF00422	GO		0015030	Cajal body	Gene; snRNA; snoRNA; scaRNA;
RF00422	GO		0005730	nucleolus	Gene; snRNA; snoRNA; scaRNA;
RF00422	snoopy		Homo_sapiens300788		Gene; snRNA; snoRNA; scaRNA;
RF00423	SO		0000275	snoRNA	Gene; snRNA; snoRNA; scaRNA;
RF00423	GO		0006396	RNA processing	Gene; snRNA; snoRNA; scaRNA;
RF00423	GO		0015030	Cajal body	Gene; snRNA; snoRNA; scaRNA;
RF00423	GO		0005730	nucleolus	Gene; snRNA; snoRNA; scaRNA;
RF00423	snoopy		Homo_sapiens300780		Gene; snRNA; snoRNA; scaRNA;
RF00424	SO		0000275	snoRNA	Gene; snRNA; snoRNA; scaRNA;
RF00424	GO		0006396	RNA processing	Gene; snRNA; snoRNA; scaRNA;
RF00424	GO		0005730	nucleolus	Gene; snRNA; snoRNA; scaRNA;
RF00425	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00425	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00425	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00425	snoopy		Mus_musculus300096		Gene; snRNA; snoRNA; HACA-box;
RF00425	snoopy		Gasterosteus_aculeatus300089		Gene; snRNA; snoRNA; HACA-box;
RF00426	SO		0000275	snoRNA	Gene; snRNA; snoRNA; scaRNA;
RF00426	GO		0006396	RNA processing	Gene; snRNA; snoRNA; scaRNA;
RF00426	GO		0015030	Cajal body	Gene; snRNA; snoRNA; scaRNA;
RF00426	GO		0005730	nucleolus	Gene; snRNA; snoRNA; scaRNA;
RF00426	snoopy		Homo_sapiens300779		Gene; snRNA; snoRNA; scaRNA;
RF00427	SO		0000275	snoRNA	Gene; snRNA; snoRNA; scaRNA;
RF00427	GO		0006396	RNA processing	Gene; snRNA; snoRNA; scaRNA;
RF00427	GO		0015030	Cajal body	Gene; snRNA; snoRNA; scaRNA;
RF00427	GO		0005730	nucleolus	Gene; snRNA; snoRNA; scaRNA;
RF00428	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00428	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00428	GO		0015030	Cajal body	Gene; snRNA; snoRNA; HACA-box;
RF00428	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00428	snoopy		Loxodonta_africana300501		Gene; snRNA; snoRNA; HACA-box;
RF00428	snoopy		Echinops_telfairi300125		Gene; snRNA; snoRNA; HACA-box;
RF00429	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00429	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00429	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00429	snoopy		Mus_musculus300912		Gene; snRNA; snoRNA; HACA-box;
RF00429	snoopy		Echinops_telfairi300599		Gene; snRNA; snoRNA; HACA-box;
RF00430	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00430	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00430	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00430	snoopy		Danio_rerio300102		Gene; snRNA; snoRNA; HACA-box;
RF00430	snoopy		Gallus_gallus300090		Gene; snRNA; snoRNA; HACA-box;
RF00431	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00431	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00431	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00431	snoopy		Mus_musculus300862		Gene; snRNA; snoRNA; HACA-box;
RF00431	snoopy		Loxodonta_africana300470		Gene; snRNA; snoRNA; HACA-box;
RF00432	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00432	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00432	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00432	snoopy		Mus_musculus300016		Gene; snRNA; snoRNA; HACA-box;
RF00432	snoopy		Homo_sapiens300046		Gene; snRNA; snoRNA; HACA-box;
RF00433	SO		0000233	mature_transcript	Cis-reg; thermoregulator;
RF00433	GO		0040040	thermosensory behavior	Cis-reg; thermoregulator;
RF00434	SO		0000233	mature_transcript	Cis-reg;
RF00434	GO		0031369	translation initiation factor binding	Cis-reg;
RF00434	GO		0006413	translational initiation	Cis-reg;
RF00435	SO		0000204	five_prime_UTR	Cis-reg; thermoregulator;
RF00435	GO		0040040	thermosensory behavior	Cis-reg; thermoregulator;
RF00436	SO		0000233	mature_transcript	Cis-reg;
RF00436	GO		0032197	transposition, RNA-mediated	Cis-reg;
RF00437	SO		0000233	mature_transcript	Cis-reg;
RF00437	GO		0006403	RNA localization	Cis-reg;
RF00438	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF00438	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF00438	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF00438	snoopy		Mus_musculus300167		Gene; snRNA; snoRNA; HACA-box;
