rfam_acc	rfam_id	type	sequence_type	description	ncbi_id	rfamseq_acc	seq_start	seq_end	dbxrefs	PMIDS	version	species	tax_string
RF00005	RF00005	tRNA	full	tRNA	407821	KK113966	1070445	1070364	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113966	1271711	1271783	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113966	1271964	1272036	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113966	1488096	1488168	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113966	1489612	1489540	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113966	1507481	1507553	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113966	1529345	1529417	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113968	11816	11746	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113968	15176	15248	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113968	21109	21038	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113968	38062	37990	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113968	54373	54301	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113968	54872	54800	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	138543	138471	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	161486	161558	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	174670	174598	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	175813	175884	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	192446	192518	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	192700	192772	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	218163	218235	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	278366	278436	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	328298	328227	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	328733	328662	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	333112	333184	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	359136	359064	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	367664	367593	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	410455	410383	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	412569	412497	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	427406	427475	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	563431	563359	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	563684	563612	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	594390	594462	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	594644	594716	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	625699	625771	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	680488	680560	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113969	690154	690226	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	42769	42841	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	43022	43094	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	70288	70216	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	224726	224654	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	315960	315888	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	316212	316140	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	399395	399467	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	408720	408648	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	455788	455860	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	461676	461604	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	466600	466528	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	466838	466766	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	540209	540137	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	540464	540392	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	551577	551505	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	551831	551759	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113970	552089	552017	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113971	106604	106532	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113971	106858	106786	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113971	121043	120971	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113971	121297	121225	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113971	132173	132243	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113971	162461	162529	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113972	14311	14381	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113972	19480	19552	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113972	29749	29666	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113973	30901	30829	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113973	31146	31074	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113973	34504	34576	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113975	160000	159928	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113975	267538	267466	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113975	267801	267729	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113975	319807	319735	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113976	117764	117836	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113977	12394	12322	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113977	15254	15182	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113977	15507	15435	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113977	115526	115454	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113977	115767	115695	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113978	12969	13041	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113978	13221	13293	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113980	10109	10181	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113980	48902	48830	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113980	49155	49083	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113980	91703	91775	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113980	93138	93066	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113982	21595	21667	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113982	32203	32131	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113982	32447	32375	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113982	32700	32628	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113982	88934	88865	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113982	89169	89097	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
