URS_taxid	CRS_start_relative_to_URS	CRS_end_relative_to_URS	chromosome	CRS_start_relative_to_genome	CRS_end_relative_to_genome	CRS_id	CRS_fdr
URS00007E398C_9606	-73	18	chr1	26462853	26462944	M0086070	3.95
URS00007E43DE_9606	-73	18	chr1	26462853	26462944	M0086070	3.95
URS00008BA2DF_9606	-73	18	chr1	26462853	26462944	M0086070	3.95
URS00008BFC31_9606	-50	52	chr1	26472359	26472461	M1370856	7.37
URS00008B63C5_9606	339	404	chr1	26474910	26474975	M1370874	16.64
URS00009B3953_9606	64	129	chr1	26474910	26474975	M1370874	16.64
URS00008BF713_9606	62	153	chr1	26577525	26577616	M1370969	18.86
URS0000A777CF_9606	1306	1388	chr1	26692744	26692826	M0086256	11.72
URS000013A82C_9606	1306	1388	chr1	26692744	26692826	M0086256	11.72
URS00009B9D41_9606	490	572	chr1	26692744	26692826	M0086256	11.72
URS0000A777CF_9606	655	731	chr1	26693401	26693477	M0086262	35.44
URS000013A82C_9606	655	731	chr1	26693401	26693477	M0086262	35.44
URS00008BD737_9606	231	301	chr1	26749590	26749660	M1371204	18.19
URS00008B57A5_9606	101	155	chr1	26859749	26859803	M1371419	13.88
URS00008BFC7F_9606	731	770	chr1	26867982	26868021	M0086666	16.64
URS00009B7312_9606	164	214	chr1	26892348	26892398	M1371493	18.86
URS00008B692C_9606	-31	31	chr1	27234453	27234515	M0087012	21.69
URS00008BE75A_9606	-56	6	chr1	27234453	27234515	M0087012	21.69
URS00008B36A6_9606	88	144	chr1	27306861	27306917	M1371870	13.86
URS00008B47AB_9606	11	78	chr1	27374374	27374441	M0087220	18.86
URS0000095EFB_9606	-278	46	chr1	27406146	27406470	M0087308	6.25
URS0000526CEA_9606	-9	315	chr1	27406146	27406470	M0087308	6.25
URS000012A7BC_9606	-46	24	chr1	27407494	27407564	M0087322	18.19
URS0000152B20_9606	-41	29	chr1	27407494	27407564	M0087322	18.19
URS0000587419_9606	-1	69	chr1	27407494	27407564	M0087322	18.19
URS0000168491_9606	0	70	chr1	27407494	27407564	M0087322	18.19
URS000035D52E_9606	-1	69	chr1	27407494	27407564	M0087322	18.19
URS00008B3EFC_9606	195	276	chr1	27519128	27519209	M1372244	13.88
URS0000217E1C_9606	3	49	chr1	27525807	27525853	M0087474	18.19
URS00009BA84F_9606	2	48	chr1	27525807	27525853	M0087474	18.19
URS00008C073F_9606	138	234	chr1	27553071	27553167	M1372344	12.31
URS00008B648F_9606	19	115	chr1	27553071	27553167	M1372344	12.31
URS00008C1E9C_9606	336	432	chr1	27687040	27687136	M0087839	18.86
URS000021BC29_9606	3	87	chr1	27834403	27834487	M0087954	4.61
URS00008BD66D_9606	451	492	chr1	27883848	27883889	M0088001	13.86
URS0000112FEE_9606	-25	108	chr1	27973723	27973856	M1372779	4.9
URS00008C2B4C_9606	21	221	chr1	28200595	28200795	M0088232	18.19
URS000050408A_9606	23	75	chr1	28236139	28236191	M0088253	24.43
URS00009C5612_9606	393	475	chr1	28508672	28508754	M0088383	4.98
URS0000ABD8E7_9606	115	197	chr1	28508672	28508754	M0088383	4.98
URS0000385B0F_9606	115	197	chr1	28508672	28508754	M0088383	4.98
URS000009709D_9606	115	197	chr1	28508672	28508754	M0088383	4.98
URS00006422E6_9606	114	196	chr1	28508672	28508754	M0088383	4.98
URS000065A52D_9606	114	196	chr1	28508672	28508754	M0088383	4.98
URS0000644C65_9606	38	120	chr1	28508672	28508754	M0088383	4.98
URS000025B268_9606	202	259	chr1	28580388	28580445	M1373103	8.82
URS00008C23DF_9606	785	842	chr1	28580388	28580445	M1373103	8.82
URS000051CB3A_9606	785	842	chr1	28580388	28580445	M1373103	8.82
URS00004478B9_9606	202	259	chr1	28580388	28580445	M1373103	8.82
URS000002FDBC_9606	68	125	chr1	28580388	28580445	M1373103	8.82
URS0000BC465C_9606	202	259	chr1	28580388	28580445	M1373103	8.82
URS000046444E_9606	202	259	chr1	28580388	28580445	M1373103	8.82
URS00008C23DF_9606	170	242	chr1	28580988	28581060	M1373111	4.98
URS000051CB3A_9606	170	242	chr1	28580988	28581060	M1373111	4.98
URS00000862C0_9606	812	884	chr1	28580988	28581060	M1373111	4.98
URS00001DF136_9606	-49	23	chr1	28580988	28581060	M1373111	4.98
URS00006D2F8D_9606	-5	67	chr1	28580988	28581060	M1373111	4.98
URS0000A8F432_9606	-3	69	chr1	28580988	28581060	M1373111	4.98
URS00005810E4_9606	-7	65	chr1	28580988	28581060	M1373111	4.98
URS00006020BE_9606	-6	66	chr1	28580988	28581060	M1373111	4.98
URS00000862C0_9606	565	611	chr1	28581261	28581307	M1373117	16.64
URS00007B872B_9606	743	800	chr1	28582050	28582107	M1373120	27.76
URS0000BC4490_9606	877	934	chr1	28582050	28582107	M1373120	27.76
URS0000579998_9606	877	934	chr1	28582050	28582107	M1373120	27.76
URS0000BC450F_9606	421	462	chr1	28648613	28648654	M0088460	2.25
URS00002EA327_9606	14	55	chr1	28648613	28648654	M0088460	2.25
URS00001CF899_9606	14	55	chr1	28648613	28648654	M0088460	2.25
URS000000A142_9606	14	55	chr1	28648613	28648654	M0088460	2.25
URS000067AD39_9606	14	55	chr1	28648613	28648654	M0088460	2.25
URS00000273B8_9606	14	55	chr1	28648613	28648654	M0088460	2.25
URS0000427B16_9606	8	49	chr1	28648613	28648654	M0088460	2.25
URS00008BD2E4_9606	557	602	chr1	28736078	28736123	M1373229	15.94
URS00008BD2E4_9606	106	197	chr1	28736483	28736574	M0088553	18.86
URS00008BD2E4_9606	-28	16	chr1	28736664	28736708	M0088555	27.76
URS000006382E_9606	250	286	chr1	28870717	28870753	M0088676	13.86
URS00009B42F3_9606	250	286	chr1	28870717	28870753	M0088676	13.86
URS00008B8572_9606	216	252	chr1	28870717	28870753	M0088676	13.86
URS00003768A2_9606	211	247	chr1	28870717	28870753	M0088676	13.86
URS00009BBEB3_9606	205	241	chr1	28870717	28870753	M0088676	13.86
URS00008C37E3_9606	205	241	chr1	28870717	28870753	M0088676	13.86
URS000006382E_9606	-5	100	chr1	28872389	28872494	M1373312	13.86
URS00009B42F3_9606	-5	100	chr1	28872389	28872494	M1373312	13.86
URS00008BF62B_9606	69	174	chr1	28872389	28872494	M1373312	13.86
URS00008BCC0C_9606	-161	15	chr1	28914417	28914593	M1373357	27.76
URS00008BCC0C_9606	172	226	chr1	28914750	28914804	M1373369	27.76
URS00008BCC0C_9606	648	694	chr1	29120075	29120121	M0088946	11.72
URS00009B3061_9606	1070	1131	chr1	29148096	29148157	M1373566	18.28
URS00009B3061_9606	524	615	chr1	29148612	29148703	M0088998	24.43
URS00009B057E_9606	114	160	chr1	29166625	29166671	M1373590	24.43
URS00009AE579_9606	134	177	chr1	29196196	29196239	M1373619	24.43
URS00009AE2D0_9606	1479	1518	chr1	29202261	29202300	M1373623	18.19
URS00009AE2D0_9606	1113	1204	chr1	29202575	29202666	M0089060	11.72
URS00009AE2D0_9606	708	767	chr1	29203012	29203071	M1373630	24.43
URS000027A1EA_9606	1450	1486	chr1	29329707	29329743	M0089315	15.94
URS000075B80C_9606	1450	1486	chr1	29329707	29329743	M0089315	15.94
URS00009B1780_9606	1450	1486	chr1	29329707	29329743	M0089315	15.94
URS00009ADE4F_9606	399	443	chr1	29449213	29449257	M0089384	13.09
URS00009ADE4F_9606	34	116	chr1	29451524	29451606	M0089388	6.44
URS00008B9E90_9606	16	63	chr1	29711925	29711972	M0089734	18.86
URS00008B6F82_9606	-3	38	chr1	29789471	29789512	M1374183	18.86
URS00008BD24D_9606	-3	38	chr1	29789471	29789512	M1374183	18.86
URS0000BC4BA8_9606	35	76	chr1	29789471	29789512	M1374183	18.86
URS0000BC4BA8_9606	524	563	chr1	29789960	29789999	M0089806	18.86
URS00008B20CD_9606	35	76	chr1	30598752	30598793	M0090291	6.25
URS00008BE201_9606	299	346	chr1	30606393	30606440	M0090297	12.56
URS000075AA67_9606	78	119	chr1	30718849	30718890	M1374826	35.44
URS0000298EAA_9606	78	119	chr1	30718849	30718890	M1374826	35.44
URS0000441D3B_9606	68	109	chr1	30718849	30718890	M1374826	35.44
URS00000A4939_9606	346	387	chr1	30718849	30718890	M1374826	35.44
URS00008C1A03_9606	338	379	chr1	30718849	30718890	M1374826	35.44
URS00009B6CD2_9606	338	379	chr1	30718849	30718890	M1374826	35.44
URS00000A4939_9606	1525	1574	chr1	30720028	30720077	M0090380	24.43
URS00008C1A03_9606	1517	1566	chr1	30720028	30720077	M0090380	24.43
URS00009B6CD2_9606	1517	1566	chr1	30720028	30720077	M0090380	24.43
URS00008BC4BE_9606	257	326	chr1	30723591	30723660	M1374834	35.44
URS00008BC4BE_9606	337	384	chr1	30723671	30723718	M0090397	35.44
URS0000556D7F_9606	186	266	chr1	30725905	30725985	M0090399	8.83
URS00009B6CD2_9606	185	265	chr1	30725905	30725985	M0090399	8.83
URS00000A4939_9606	171	251	chr1	30725905	30725985	M0090399	8.83
URS0000298EAA_9606	171	251	chr1	30725905	30725985	M0090399	8.83
URS00008C29D5_9606	171	251	chr1	30725905	30725985	M0090399	8.83
URS000075AA67_9606	171	251	chr1	30725905	30725985	M0090399	8.83
URS00008C1A03_9606	171	251	chr1	30725905	30725985	M0090399	8.83
URS00008B5578_9606	71	103	chr1	30826111	30826143	M1374984	12.56
URS00009C60E8_9606	56	88	chr1	30826111	30826143	M1374984	12.56
URS00009C5F95_9606	-19	13	chr1	30826111	30826143	M1374984	12.56
URS0000BC4406_9606	-19	13	chr1	30826111	30826143	M1374984	12.56
URS00009C6091_9606	-19	13	chr1	30826111	30826143	M1374984	12.56
URS00009C608A_9606	-19	13	chr1	30826111	30826143	M1374984	12.56
URS00005DB54A_9606	-19	13	chr1	30826111	30826143	M1374984	12.56
URS00009C002F_9606	-20	12	chr1	30826111	30826143	M1374984	12.56
URS00009C60FE_9606	-22	10	chr1	30826111	30826143	M1374984	12.56
URS00008B34A4_9606	22	62	chr1	30869597	30869637	M0090595	18.86
URS00008B34A4_9606	338	425	chr1	30869913	30870000	M0090596	9.71
URS00008B34A4_9606	504	581	chr1	30870079	30870156	M1375017	35.44
URS00008B34A4_9606	231	303	chr1	30870533	30870605	M1375029	18.86
URS00008C0596_9606	-23	9	chr1	31180678	31180710	M1375275	35.44
URS00008C0596_9606	164	205	chr1	31181472	31181513	M1375282	27.76
URS00009C0737_9606	178	237	chr1	31259885	31259944	M0090993	18.19
URS00009BE899_9606	61	117	chr1	31310104	31310160	M0091046	16.64
URS00009BE899_9606	-1	61	chr1	31319107	31319169	M0091063	9.24
URS00003F2E43_9606	74	118	chr1	31575456	31575500	M0091175	18.28
URS00009AFE16_9606	75	119	chr1	31575456	31575500	M0091175	18.28
URS00008B42C2_9606	1911	1941	chr1	31614794	31614824	M1375705	24.43
URS00008B42C2_9606	1667	1714	chr1	31615021	31615068	M0091228	12.56
URS00008B42C2_9606	195	501	chr1	31616234	31616540	M0091231	11.03
URS00008B42C2_9606	-5	73	chr1	31628083	31628161	M1375770	24.43
URS00009BC04B_9606	211	248	chr1	31644250	31644287	M0091306	18.86
URS00007C25A7_9606	202	239	chr1	31644250	31644287	M0091306	18.86
URS00003BE5B2_9606	202	239	chr1	31644250	31644287	M0091306	18.86
URS00003292A0_9606	202	239	chr1	31644250	31644287	M0091306	18.86
URS000009A2A5_9606	202	239	chr1	31644250	31644287	M0091306	18.86
URS00009B7D52_9606	51	146	chr1	31652708	31652803	M1375851	17.38
URS00009B7D52_9606	102	133	chr1	31653911	31653942	M0091344	35.44
URS0000811B2E_9606	434	473	chr1	31660087	31660126	M0091373	13.86
URS00009B7D52_9606	26	78	chr1	31662581	31662633	M1375863	27.76
URS00008BB9D1_9606	78	164	chr1	31742839	31742925	M0091635	9.71
URS000075A324_9606	17	56	chr1	31758680	31758719	M1376137	18.28
URS000075CCFE_9606	-26	13	chr1	31758680	31758719	M1376137	18.28
URS000020B8C7_9606	-36	38	chr1	31793728	31793802	M1376215	12.56
URS00001BACCA_9606	1215	1272	chr1	31842876	31842933	M1376247	18.19
URS00009C113D_9606	1215	1272	chr1	31842876	31842933	M1376247	18.19
URS00001BACCA_9606	351	401	chr1	31843747	31843797	M0091823	18.28
URS00009C113D_9606	351	401	chr1	31843747	31843797	M0091823	18.28
URS00008BE0AA_9606	1551	1623	chr1	31906489	31906561	M1376286	7.52
URS00008BE0AA_9606	1081	1129	chr1	31906983	31907031	M0091842	5.83
URS00008BE0AA_9606	723	779	chr1	31907333	31907389	M1376291	7.59
URS00008BE0AA_9606	274	349	chr1	31907763	31907838	M1376300	7.08
URS00009B036F_9606	627	699	chr1	31918960	31919032	M0091862	5.56
URS00009C2AA3_9606	627	699	chr1	31918960	31919032	M0091862	5.56
URS00009B1BE2_9606	489	561	chr1	31918960	31919032	M0091862	5.56
URS00009B5D05_9606	627	699	chr1	31918960	31919032	M0091862	5.56
URS00009BD81A_9606	627	699	chr1	31918960	31919032	M0091862	5.56
URS00009BB46E_9606	627	699	chr1	31918960	31919032	M0091862	5.56
URS00009B036F_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00009C2AA3_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00009B1BE2_9606	119	183	chr1	31919338	31919402	M0091868	5.68
URS00009B5D05_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00009BD81A_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00009BB46E_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00008B9942_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00008BE606_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00008BC1D3_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00008BE8AE_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00008B4896_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00008BBBAD_9606	257	321	chr1	31919338	31919402	M0091868	5.68
URS00009B036F_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00009C2AA3_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00009B5D05_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00009BD81A_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00009BB46E_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008B9942_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008BE606_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008BC1D3_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008BE8AE_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008B4896_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008BBBAD_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008B2925_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008B260E_9606	34	86	chr1	31919573	31919625	M0091871	11.03
URS00008B2925_9606	26	80	chr1	31937980	31938034	M1376328	21.69
URS00009BD81A_9606	285	339	chr1	31937980	31938034	M1376328	21.69
URS00008BBBAD_9606	26	80	chr1	31937980	31938034	M1376328	21.69
URS00008B4896_9606	9	63	chr1	31937980	31938034	M1376328	21.69
URS00009B036F_9606	177	231	chr1	31937980	31938034	M1376328	21.69
URS00009B5D05_9606	264	318	chr1	31937980	31938034	M1376328	21.69
URS00009C2AA3_9606	305	359	chr1	31937980	31938034	M1376328	21.69
URS00009BD81A_9606	13	64	chr1	31938255	31938306	M0091879	21.69
URS00009B5D05_9606	-8	43	chr1	31938255	31938306	M0091879	21.69
URS00009C2AA3_9606	33	84	chr1	31938255	31938306	M0091879	21.69
URS00008BBBAD_9606	53	104	chr1	31938255	31938306	M0091879	21.69
URS0000BD9412_9606	32	107	chr1	31986928	31987003	M0091930	18.19
URS00000A3750_9606	301	346	chr1	32171033	32171078	M1376463	35.44
URS000031AF4F_9606	12	97	chr1	32172356	32172441	M1376481	9.24
URS00002B0ED4_9606	40	115	chr1	32176439	32176514	M0092059	7.91
URS00000A3750_9606	64	139	chr1	32176439	32176514	M0092059	7.91
URS00009B76A2_9606	55	88	chr1	32180371	32180404	M0092064	18.86
URS00008C22EF_9606	3489	3551	chr1	32194935	32194997	M1376497	11.03
URS00008C22EF_9606	3142	3210	chr1	32195276	32195344	M0092076	11.03
URS00008C22EF_9606	3065	3117	chr1	32195369	32195421	M0092086	8.85
URS00008C22EF_9606	2386	2455	chr1	32196031	32196100	M0092092	12.56
URS00008C22EF_9606	1875	1920	chr1	32196566	32196611	M0092097	7.59
URS00008C22EF_9606	1342	1383	chr1	32197103	32197144	M0092099	12.56
URS00008C22EF_9606	1056	1090	chr1	32197396	32197430	M0092103	24.43
URS00008C22EF_9606	872	965	chr1	32197521	32197614	M0092104	8.83
URS00008C1CA9_9606	1479	1563	chr1	32204196	32204280	M1376534	13.86
URS00008C1CA9_9606	2046	2110	chr1	32206556	32206620	M0092114	18.19
URS00009B8813_9606	196	260	chr1	32206556	32206620	M0092114	18.19
URS000044D783_9606	195	259	chr1	32206556	32206620	M0092114	18.19
URS00008C1CA9_9606	1722	1810	chr1	32206856	32206944	M1376537	11.03
URS00008C2A4C_9606	-4	32	chr1	32231938	32231974	M1376603	24.43
URS00008C0AB9_9606	-4	32	chr1	32231938	32231974	M1376603	24.43
URS00008C4037_9606	-4	32	chr1	32231938	32231974	M1376603	24.43
URS00009B4065_9606	-4	32	chr1	32231938	32231974	M1376603	24.43
URS00008B9814_9606	-4	32	chr1	32231938	32231974	M1376603	24.43
URS00008BF7DB_9606	-4	32	chr1	32231938	32231974	M1376603	24.43
URS00009C48B2_9606	-4	32	chr1	32231938	32231974	M1376603	24.43
URS00008B2898_9606	-8	82	chr1	32234733	32234823	M1376607	8.83
URS00008C0AB9_9606	-8	82	chr1	32234733	32234823	M1376607	8.83
URS00008C2A4C_9606	-8	82	chr1	32234733	32234823	M1376607	8.83
URS00008C4037_9606	-8	82	chr1	32234733	32234823	M1376607	8.83
URS00008C39A4_9606	-8	82	chr1	32234733	32234823	M1376607	8.83
URS00009C48B2_9606	-8	82	chr1	32234733	32234823	M1376607	8.83
URS00008BB192_9606	-8	82	chr1	32234733	32234823	M1376607	8.83
URS00008C0AB9_9606	585	630	chr1	32240035	32240080	M0092160	35.44
URS00008C39A4_9606	342	387	chr1	32240035	32240080	M0092160	35.44
URS00008C1306_9606	342	387	chr1	32240035	32240080	M0092160	35.44
URS00008C2A4C_9606	585	630	chr1	32240035	32240080	M0092160	35.44
URS00009B4065_9606	585	630	chr1	32240035	32240080	M0092160	35.44
URS00008C4037_9606	585	630	chr1	32240035	32240080	M0092160	35.44
URS00008BF5EC_9606	330	371	chr1	32321558	32321599	M1376689	18.19
URS00001F692E_9606	439	727	chr1	32349095	32349383	M1376776	0.0
URS00009B5D84_9606	439	727	chr1	32349095	32349383	M1376776	0.0
URS00009B3F2E_9606	151	247	chr1	32351763	32351859	M0092321	17.38
URS00008BB725_9606	170	212	chr1	32352052	32352094	M0092334	24.43
URS00009B3F2E_9606	107	164	chr1	32352210	32352267	M1376791	24.43
URS00008BB725_9606	328	385	chr1	32352210	32352267	M1376791	24.43
URS00009B3F2E_9606	233	272	chr1	32352336	32352375	M1376799	21.69
URS00008BB725_9606	454	493	chr1	32352336	32352375	M1376799	21.69
URS00008BB725_9606	1790	1821	chr1	32353672	32353703	M1376810	18.86
URS00008BB725_9606	1860	1895	chr1	32353742	32353777	M1376806	17.38
URS00008BB725_9606	5877	5932	chr1	32357759	32357814	M1376816	11.03
URS00008BB725_9606	6037	6077	chr1	32357919	32357959	M0092351	13.88
URS00008BB725_9606	6274	6356	chr1	32358156	32358238	M0092352	18.28
URS00008B6848_9606	-43	35	chr1	32361790	32361868	M1376829	27.76
URS00008B7500_9606	-23	61	chr1	32374722	32374806	M1376875	11.03
URS00008BA387_9606	-70	11	chr1	32817585	32817666	M0092823	21.69
URS00008B89A8_9606	107	144	chr1	32817844	32817881	M1377199	17.38
URS00008BB77B_9606	98	310	chr1	32862707	32862919	M1377277	11.03
URS00008B8598_9606	-128	17	chr1	32863890	32864035	M1377292	13.86
URS00008BF140_9606	50	137	chr1	32965124	32965211	M1377482	11.72
URS00009C5754_9606	586	692	chr1	33010142	33010248	M0093075	18.19
URS00008BB374_9606	199	281	chr1	33012077	33012159	M1377532	9.24
URS000017BC6B_9606	1297	1382	chr1	33032331	33032416	M0093096	15.94
URS00008B2D6F_9606	334	387	chr1	33127686	33127739	M1377604	16.64
URS00008BAD01_9606	912	987	chr1	33142244	33142319	M0093187	9.71
URS00008BAD01_9606	671	712	chr1	33142519	33142560	M1377633	18.86
URS0000536927_9606	-68	17	chr1	33261143	33261228	M0093382	4.98
URS0000536927_9606	225	260	chr1	33261436	33261471	M0093395	18.28
URS00009C57BE_9606	144	198	chr1	33299073	33299127	M1377827	21.69
URS00009C57BE_9606	794	859	chr1	33299723	33299788	M0093434	35.44
URS00008B2D45_9606	350	415	chr1	33299723	33299788	M0093434	35.44
URS00009C57BE_9606	947	1018	chr1	33299876	33299947	M0093432	35.44
URS00008B2D45_9606	503	574	chr1	33299876	33299947	M0093432	35.44
URS00008B2D45_9606	911	972	chr1	33300284	33300345	M1377843	6.25
URS00008B2D45_9606	1266	1425	chr1	33300639	33300798	M1377841	11.03
URS00008B3D7F_9606	224	260	chr1	33323761	33323797	M1377862	21.69
URS00008118AC_9606	218	251	chr1	33325370	33325403	M0093462	18.19
URS00005E8C1F_9606	191	224	chr1	33325370	33325403	M0093462	18.19
URS00007D7528_9606	191	224	chr1	33325370	33325403	M0093462	18.19
URS00007D905C_9606	191	224	chr1	33325370	33325403	M0093462	18.19
URS00007D6301_9606	191	224	chr1	33325370	33325403	M0093462	18.19
URS000057CEB8_9606	191	224	chr1	33325370	33325403	M0093462	18.19
URS0000811F13_9606	191	224	chr1	33325370	33325403	M0093462	18.19
URS00008119CB_9606	1	65	chr1	33349068	33349132	M1377926	16.64
URS00009C047E_9606	-33	48	chr1	33368575	33368656	M1377967	4.18
URS00009C047E_9606	63	150	chr1	33372298	33372385	M0093572	18.28
URS00008BB830_9606	108	142	chr1	33393595	33393629	M0093595	11.03
URS00009C047E_9606	-44	129	chr1	33430886	33431059	M0093614	35.44
URS00008BDA54_9606	80	206	chr1	33641623	33641749	M1378304	11.03
URS00008BDA54_9606	132	224	chr1	33657806	33657898	M1378315	18.86
URS00008B73FC_9606	117	157	chr1	33862981	33863021	M1378573	24.43
URS00008B76AF_9606	23	78	chr1	33870134	33870189	M1378587	18.19
URS00008BA11C_9606	23	78	chr1	33870134	33870189	M1378587	18.19
URS00008B569A_9606	23	78	chr1	33870134	33870189	M1378587	18.19
URS00008B3B4D_9606	23	78	chr1	33870134	33870189	M1378587	18.19
URS00008BC4B7_9606	-50	5	chr1	33870134	33870189	M1378587	18.19
URS00008BE7A3_9606	222	273	chr1	33884791	33884842	M1378612	16.64
URS0000115D57_9606	222	273	chr1	33884791	33884842	M1378612	16.64
URS000075D4C3_9606	222	273	chr1	33884791	33884842	M1378612	16.64
URS00008B76AF_9606	222	273	chr1	33884791	33884842	M1378612	16.64
URS00008B3B4D_9606	222	273	chr1	33884791	33884842	M1378612	16.64
URS00008BC592_9606	1664	1698	chr1	34748703	34748737	M1379536	18.19
URS0000127EDC_9606	315	355	chr1	34761521	34761561	M0095037	18.28
URS000028C907_9606	65	105	chr1	34851356	34851396	M1379678	16.64
URS000075E8BA_9606	559	718	chr1	34976685	34976844	M1379878	17.38
URS000075E8BA_9606	540	638	chr1	34976765	34976863	M1379880	27.76
URS000075E8BA_9606	373	412	chr1	34976991	34977030	M1379888	21.69
URS000075E8BA_9606	31	110	chr1	34977293	34977372	M1379893	27.76
URS00008BDE2A_9606	1870	1900	chr1	35017703	35017733	M0095379	14.68
URS00008BDE2A_9606	953	995	chr1	35018608	35018650	M0095381	10.41
URS00008BB8FA_9606	123	203	chr1	35053590	35053670	M0095382	16.64
URS00008BB8FA_9606	169	209	chr1	35059208	35059248	M0095385	16.64
URS00008B6779_9606	98	155	chr1	35110391	35110448	M0095396	14.35
URS00008BC474_9606	34	96	chr1	35122055	35122117	M0095415	24.43
URS00008B2B66_9606	2405	2505	chr1	35178958	35179058	M1379951	14.35
URS00008B80D2_9606	2709	2809	chr1	35178958	35179058	M1379951	14.35
URS00008B7EC2_9606	1425	1525	chr1	35178958	35179058	M1379951	14.35
