Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
tmRNA-Website	Enter_faeci_35667		sequence	HG781387	
tmRNA-Website	Enter_faeci_35667		sequence	HG781388	
tmRNA-Website	Enter_faeci_35667		sequence	HG781389	
tmRNA-Website	Enter_faeci_35667		sequence	HG781390	
tmRNA-Website	Enter_faeci_35667		sequence	HG781391	
tmRNA-Website	Enter_faeci_35667		sequence	HG781392	
tmRNA-Website	Enter_faeci_35667		sequence	HG781393	
tmRNA-Website	Enter_faeci_35667		sequence	HG781394	
tmRNA-Website	Enter_faeci_35667		sequence	HG781395	
tmRNA-Website	Enter_faeci_35667		sequence	HG781396	
tmRNA-Website	Enter_faeci_35667		sequence	HG781397	
tmRNA-Website	Enter_faeci_35667		sequence	HG781398	
tmRNA-Website	Enter_faeci_35667		sequence	HG781399	
tmRNA-Website	Enter_faeci_35667		sequence	HG781400	
tmRNA-Website	Enter_faeci_35667		sequence	HG781401	
tmRNA-Website	Enter_faeci_35667		sequence	HG781402	
tmRNA-Website	Enter_faeci_35667		sequence	HG781403	
tmRNA-Website	Enter_faeci_35667		sequence	HG781404	
tmRNA-Website	Enter_faeci_35667		sequence	HG781405	
tmRNA-Website	Enter_faeci_35667		sequence	HG781406	
tmRNA-Website	Enter_faeci_35667		sequence	HG781407	
tmRNA-Website	Enter_faeci_35667		sequence	HG781408	
tmRNA-Website	Enter_faeci_35667		sequence	HG781409	
tmRNA-Website	Enter_faeci_35667		sequence	HG781410	
tmRNA-Website	Enter_faeci_35667		sequence	HG781411	
tmRNA-Website	Enter_faeci_35667		sequence	HG781412	
tmRNA-Website	Enter_faeci_35667		sequence	HG781413	
tmRNA-Website	Enter_faeci_35667		sequence	HG781414	
tmRNA-Website	Enter_faeci_35667		sequence	HG781415	
tmRNA-Website	Enter_faeci_35667		sequence	HG781416	
tmRNA-Website	Enter_faeci_35667		sequence	HG781309	
tmRNA-Website	Enter_faeci_35667		sequence	HG781310	
tmRNA-Website	Enter_faeci_35667		sequence	HG781311	
tmRNA-Website	Enter_faeci_35667		sequence	HG781312	
tmRNA-Website	Enter_faeci_35667		sequence	HG781308	
tmRNA-Website	Enter_faeci_35667		sequence	HG781207	
tmRNA-Website	Enter_faeci_35667		sequence	HG781208	
tmRNA-Website	Enter_faeci_35667		sequence	HG781209	
tmRNA-Website	Enter_faeci_35667		sequence	HG781210	
tmRNA-Website	Enter_faeci_35667		sequence	HG781211	
tmRNA-Website	Enter_faeci_35667		sequence	HG781212	
tmRNA-Website	Enter_faeci_35667		sequence	HG781213	
tmRNA-Website	Enter_faeci_35667		sequence	HG781214	
tmRNA-Website	Enter_faeci_35667		sequence	HG781215	
tmRNA-Website	Enter_faeci_35667		sequence	HG781216	
tmRNA-Website	Enter_faeci_35667		sequence	HG781217	
tmRNA-Website	Enter_faeci_35667		sequence	HG781218	
tmRNA-Website	Enter_faeci_35667		sequence	HG781219	
tmRNA-Website	Enter_faeci_35667		sequence	HG781220	
tmRNA-Website	Enter_faeci_35667		sequence	HG781221	
tmRNA-Website	Enter_faeci_35667		sequence	HG781329	
tmRNA-Website	Enter_faeci_35667		sequence	HG781330	
tmRNA-Website	Enter_faeci_35667		sequence	HG781331	
tmRNA-Website	Enter_faeci_35667		sequence	HG781332	
tmRNA-Website	Enter_faeci_35667		sequence	HG781333	
tmRNA-Website	Enter_faeci_35667		sequence	HG781334	
tmRNA-Website	Enter_faeci_35667		sequence	HG781335	
tmRNA-Website	Enter_faeci_35667		sequence	HG781336	
tmRNA-Website	Enter_faeci_35667		sequence	HG781337	
tmRNA-Website	Enter_faeci_35667		sequence	HG781338	
tmRNA-Website	Enter_faeci_35667		sequence	HG781339	
tmRNA-Website	Enter_faeci_35667		sequence	HG781340	
tmRNA-Website	Enter_faeci_35667		sequence	HG781341	
tmRNA-Website	Enter_faeci_35667		sequence	HG781342	
tmRNA-Website	Enter_faeci_35667		sequence	HG781343	
tmRNA-Website	Enter_faeci_35667		sequence	HG781344	
tmRNA-Website	Enter_faeci_35667		sequence	HG781345	
tmRNA-Website	Enter_faeci_35667		sequence	HG781346	
tmRNA-Website	Enter_faeci_35667		sequence	HG781347	
tmRNA-Website	Enter_faeci_35667		sequence	HG781348	
tmRNA-Website	Enter_faeci_35667		sequence	HG781349	
tmRNA-Website	Enter_faeci_35667		sequence	HG781350	
tmRNA-Website	Enter_faeci_35667		sequence	HG781351	
tmRNA-Website	Enter_faeci_35667		sequence	HG781352	
tmRNA-Website	Enter_faeci_35667		sequence	HG781353	
tmRNA-Website	Enter_faeci_35667		sequence	HG781354	
tmRNA-Website	Enter_faeci_35667		sequence	HG781355	
tmRNA-Website	Enter_faeci_35667		sequence	HG781356	
tmRNA-Website	Enter_faeci_35667		sequence	HG781357	
tmRNA-Website	Enter_faeci_35667		sequence	HG781358	
tmRNA-Website	Enter_faeci_35667		sequence	HG781359	
tmRNA-Website	Enter_faeci_35667		sequence	HG781360	
tmRNA-Website	Enter_faeci_35667		sequence	HG781361	
tmRNA-Website	Enter_faeci_35667		sequence	HG781362	
tmRNA-Website	Enter_faeci_35667		sequence	HG781363	
tmRNA-Website	Enter_faeci_35667		sequence	HG781364	
tmRNA-Website	Enter_faeci_35667		sequence	HG781365	
tmRNA-Website	Enter_faeci_35667		sequence	HG781366	
tmRNA-Website	Enter_faeci_35667		sequence	HG781367	
tmRNA-Website	Enter_faeci_35667		sequence	HG781368	
tmRNA-Website	Enter_faeci_35667		sequence	HG781369	
tmRNA-Website	Enter_faeci_35667		sequence	HG781370	
tmRNA-Website	Enter_faeci_35667		sequence	HG781371	
tmRNA-Website	Enter_faeci_35667		sequence	HG781372	
tmRNA-Website	Enter_faeci_35667		sequence	HG781245	
tmRNA-Website	Enter_faeci_35667		sequence	HG781246	
tmRNA-Website	Enter_faeci_35667		sequence	HG781247	
tmRNA-Website	Enter_faeci_35667		sequence	HG781248	
tmRNA-Website	Enter_faeci_35667		sequence	HG781438	
tmRNA-Website	Enter_faeci_35667		sequence	HG781439	
tmRNA-Website	Enter_faeci_35667		sequence	HG781440	
tmRNA-Website	Enter_faeci_35667		sequence	HG781441	
tmRNA-Website	Enter_faeci_35667		sequence	HG781442	
tmRNA-Website	Enter_faeci_35667		sequence	HG781443	
tmRNA-Website	Enter_faeci_35667		sequence	HG781444	
tmRNA-Website	Enter_faeci_35667		sequence	HG781445	
tmRNA-Website	Enter_faeci_35667		sequence	HG781446	
tmRNA-Website	Enter_faeci_35667		sequence	HG781447	
tmRNA-Website	Enter_faeci_35667		sequence	HG781448	
tmRNA-Website	Enter_faeci_35667		sequence	HG781449	
tmRNA-Website	Enter_faeci_35667		sequence	HG781450	
tmRNA-Website	Enter_faeci_35667		sequence	HG781451	
tmRNA-Website	Enter_faeci_35667		sequence	HG781452	
tmRNA-Website	Enter_faeci_35667		sequence	HG781453	
tmRNA-Website	Enter_faeci_35667		sequence	HG781454	
tmRNA-Website	Enter_faeci_35667		sequence	HG781455	
tmRNA-Website	Enter_faeci_35667		sequence	HG781456	
tmRNA-Website	Enter_faeci_35667		sequence	HG781457	
tmRNA-Website	Enter_faeci_35667		sequence	HG781458	
tmRNA-Website	Enter_faeci_35667		sequence	HG781265	
tmRNA-Website	Enter_faeci_35667		sequence	HG781266	
tmRNA-Website	Enter_faeci_35667		sequence	HG781267	
tmRNA-Website	Enter_faeci_35667		sequence	HG781268	
tmRNA-Website	Enter_faeci_35667		sequence	HG781269	
tmRNA-Website	Enter_faeci_35667		sequence	HG781270	
tmRNA-Website	Enter_faeci_35667		sequence	HG781271	
tmRNA-Website	Enter_faeci_35667		sequence	HG781272	
tmRNA-Website	Enter_faeci_35667		sequence	HG781273	
tmRNA-Website	Enter_faeci_35667		sequence	HG781274	
tmRNA-Website	Enter_faeci_35667		sequence	HG781275	
tmRNA-Website	Enter_faeci_35667		sequence	HG781276	
tmRNA-Website	Enter_faeci_35667		sequence	HG781277	
tmRNA-Website	Enter_faeci_35667		sequence	HG781278	
tmRNA-Website	Enter_faeci_35667		sequence	HG781279	
tmRNA-Website	Enter_faeci_35667		sequence	HG781280	
tmRNA-Website	Enter_faeci_35667		sequence	HG781281	
tmRNA-Website	Enter_faeci_35667		sequence	HG781282	
tmRNA-Website	Enter_faeci_35667		sequence	HG781283	
tmRNA-Website	Enter_faeci_35667		sequence	HG781284	
tmRNA-Website	Enter_faeci_35667		sequence	HG781285	
tmRNA-Website	Enter_faeci_35667		sequence	HG781286	
tmRNA-Website	Enter_faeci_35667		sequence	HG781287	
tmRNA-Website	Enter_faeci_35667		sequence	HG781288	
tmRNA-Website	Enter_faeci_35667		sequence	HG781289	
tmRNA-Website	Enter_faeci_35667		sequence	HG781290	
tmRNA-Website	Enter_faeci_35667		sequence	HG781291	
tmRNA-Website	Enter_faeci_35667		sequence	HG781292	
tmRNA-Website	Enter_faeci_35667		sequence	HG781293	
tmRNA-Website	Enter_faeci_35667		sequence	HG781294	
tmRNA-Website	Enter_faeci_35667		sequence	HG781295	
tmRNA-Website	Enter_faeci_35667		sequence	HG781296	
tmRNA-Website	Enter_faeci_35667		sequence	HG781297	
tmRNA-Website	Enter_faeci_35667		sequence	HG781298	
tmRNA-Website	Enter_faeci_35667		sequence	HG781299	
tmRNA-Website	Enter_faeci_35667		sequence	HG781300	
tmRNA-Website	Enter_faeci_35667		sequence	HG781301	
tmRNA-Website	Enter_faeci_35667		sequence	HG781302	
tmRNA-Website	Enter_faeci_35667		sequence	HG781303	
tmRNA-Website	Enter_faeci_35667		sequence	HG781304	
tmRNA-Website	Enter_faeci_35667		sequence	HG781305	
tmRNA-Website	Enter_faeci_35667		sequence	HG781306	
tmRNA-Website	Enter_faeci_35667		sequence	HG781307	
tmRNA-Website	Enter_faeci_35667		sequence	HG519576	
tmRNA-Website	Enter_faeci_35667		sequence	HG519577	
tmRNA-Website	Enter_faeci_35667		sequence	HG519578	
tmRNA-Website	Enter_faeci_35667		sequence	HG519579	
tmRNA-Website	Enter_faeci_35667		sequence	HG519580	
tmRNA-Website	Enter_faeci_35667		sequence	HG519581	
tmRNA-Website	Enter_faeci_35667		sequence	HG519582	
tmRNA-Website	Enter_faeci_35667		sequence	HG519583	
tmRNA-Website	Enter_faeci_35667		sequence	HG781459	
tmRNA-Website	Enter_faeci_35667		sequence	HG781460	
tmRNA-Website	Enter_faeci_35667		sequence	HG781461	
tmRNA-Website	Enter_faeci_35667		sequence	HG781462	
tmRNA-Website	Enter_faeci_35667		sequence	HG781463	
tmRNA-Website	Enter_faeci_35667		sequence	HG781464	
tmRNA-Website	Enter_faeci_35667		sequence	HG781465	
tmRNA-Website	Enter_faeci_35667		sequence	HG781466	
tmRNA-Website	Enter_faeci_35667		sequence	HG781467	
tmRNA-Website	Enter_faeci_35667		sequence	HG781468	
tmRNA-Website	Enter_faeci_35667		sequence	HG781469	
tmRNA-Website	Enter_faeci_35667		sequence	HG781470	
tmRNA-Website	Enter_faeci_35667		sequence	HG781417	
tmRNA-Website	Enter_faeci_35667		sequence	HG781222	
tmRNA-Website	Enter_faeci_35667		sequence	HG781223	
tmRNA-Website	Enter_faeci_35667		sequence	HG781224	
tmRNA-Website	Enter_faeci_35667		sequence	HG781225	
tmRNA-Website	Enter_faeci_35667		sequence	HG781226	
tmRNA-Website	Enter_faeci_35667		sequence	HG781227	
tmRNA-Website	Enter_faeci_35667		sequence	HG781228	
tmRNA-Website	Enter_faeci_35667		sequence	HG781229	
tmRNA-Website	Enter_faeci_35667		sequence	HG781230	
tmRNA-Website	Enter_faeci_35667		sequence	HG781231	
tmRNA-Website	Enter_faeci_35667		sequence	HG781232	
tmRNA-Website	Enter_faeci_35667		sequence	HG781233	
tmRNA-Website	Enter_faeci_35667		sequence	HG781234	
tmRNA-Website	Enter_faeci_35667		sequence	HG781235	
tmRNA-Website	Enter_faeci_35667		sequence	HG781236	
tmRNA-Website	Enter_faeci_35667		sequence	HG781237	
tmRNA-Website	Enter_faeci_35667		sequence	HG781238	
tmRNA-Website	Enter_faeci_35667		sequence	HG781239	
tmRNA-Website	Enter_faeci_35667		sequence	HG781240	
tmRNA-Website	Enter_faeci_35667		sequence	HG781241	
tmRNA-Website	Enter_faeci_35667		sequence	HG781242	
tmRNA-Website	Enter_faeci_35667		sequence	HG781243	
tmRNA-Website	Enter_faeci_35667		sequence	HG781244	
tmRNA-Website	Enter_faeci_35667		sequence	HG781418	
tmRNA-Website	Enter_faeci_35667		sequence	HG781419	
tmRNA-Website	Enter_faeci_35667		sequence	HG781420	
tmRNA-Website	Enter_faeci_35667		sequence	HG781421	
tmRNA-Website	Enter_faeci_35667		sequence	HG781422	
tmRNA-Website	Enter_faeci_35667		sequence	HG781423	
tmRNA-Website	Enter_faeci_35667		sequence	HG781424	
tmRNA-Website	Enter_faeci_35667		sequence	HG781425	
tmRNA-Website	Enter_faeci_35667		sequence	HG781426	
tmRNA-Website	Enter_faeci_35667		sequence	HG781427	
tmRNA-Website	Enter_faeci_35667		sequence	HG781428	
tmRNA-Website	Enter_faeci_35667		sequence	HG781429	
tmRNA-Website	Enter_faeci_35667		sequence	HG781430	
tmRNA-Website	Enter_faeci_35667		sequence	HG781431	
tmRNA-Website	Enter_faeci_35667		sequence	HG781432	
tmRNA-Website	Enter_faeci_35667		sequence	HG781433	
tmRNA-Website	Enter_faeci_35667		sequence	HG781434	
tmRNA-Website	Enter_faeci_35667		sequence	HG781435	
tmRNA-Website	Enter_faeci_35667		sequence	HG781436	
tmRNA-Website	Enter_faeci_35667		sequence	HG781437	
tmRNA-Website	Enter_faeci_35667		sequence	HG519510	
tmRNA-Website	Enter_faeci_35667		sequence	HG519511	
tmRNA-Website	Enter_faeci_35667		sequence	HG519512	
tmRNA-Website	Enter_faeci_35667		sequence	HG519513	
tmRNA-Website	Enter_faeci_35667		sequence	HG519528	
tmRNA-Website	Enter_faeci_35667		sequence	HG519529	
tmRNA-Website	Enter_faeci_35667		sequence	HG519530	
tmRNA-Website	Enter_faeci_35667		sequence	HG519531	
tmRNA-Website	Enter_faeci_35667		sequence	HG519532	
tmRNA-Website	Enter_faeci_35667		sequence	HG519584	
tmRNA-Website	Enter_faeci_35667		sequence	HG519585	
tmRNA-Website	Enter_faeci_35667		sequence	HG519586	
tmRNA-Website	Enter_faeci_35667		sequence	HG519587	
tmRNA-Website	Enter_faeci_35667		sequence	HG519588	
tmRNA-Website	Enter_faeci_35667		sequence	HG519589	
tmRNA-Website	Enter_faeci_35667		sequence	HG519590	
tmRNA-Website	Enter_faeci_35667		sequence	HG519591	
tmRNA-Website	Enter_faeci_35667		sequence	HG519592	
tmRNA-Website	Enter_faeci_35667		sequence	HG519593	
tmRNA-Website	Enter_faeci_35667		sequence	HG519594	
tmRNA-Website	Enter_faeci_35667		sequence	HG519595	
tmRNA-Website	Enter_faeci_35667		sequence	HG519596	
tmRNA-Website	Enter_faeci_35667		sequence	HG519597	
tmRNA-Website	Enter_faeci_35667		sequence	HG519598	
tmRNA-Website	Enter_faeci_35667		sequence	HG519599	
tmRNA-Website	Enter_faeci_35667		sequence	HG519600	
tmRNA-Website	Enter_faeci_35667		sequence	HG519601	
tmRNA-Website	Enter_faeci_35667		sequence	HG519602	
tmRNA-Website	Enter_faeci_35667		sequence	HG519603	
tmRNA-Website	Enter_faeci_35667		sequence	HG519604	
tmRNA-Website	Enter_faeci_35667		sequence	HG519605	
tmRNA-Website	Enter_faeci_35667		sequence	HG519606	
tmRNA-Website	Enter_faeci_35667		sequence	HG519607	
tmRNA-Website	Enter_faeci_35667		sequence	HG519608	
tmRNA-Website	Enter_faeci_35667		sequence	HG519609	
tmRNA-Website	Enter_faeci_35667		sequence	HG519547	
tmRNA-Website	Enter_faeci_35667		sequence	HG519548	
tmRNA-Website	Enter_faeci_35667		sequence	HG519549	
tmRNA-Website	Enter_faeci_35667		sequence	HG519550	
tmRNA-Website	Enter_faeci_35667		sequence	HG519551	
tmRNA-Website	Enter_faeci_35667		sequence	HG519552	
tmRNA-Website	Enter_faeci_35667		sequence	HG519553	
tmRNA-Website	Enter_faeci_35667		sequence	HG519554	
tmRNA-Website	Enter_faeci_35667		sequence	HG519555	
tmRNA-Website	Enter_faeci_35667		sequence	HG519556	
tmRNA-Website	Enter_faeci_35667		sequence	HG519557	
tmRNA-Website	Enter_faeci_35667		sequence	HG519558	
tmRNA-Website	Enter_faeci_35667		sequence	HG519559	
tmRNA-Website	Enter_faeci_35667		sequence	HG519560	
tmRNA-Website	Enter_faeci_35667		sequence	HG519561	
tmRNA-Website	Enter_faeci_35667		sequence	HG519562	
tmRNA-Website	Enter_faeci_35667		sequence	HG519563	
tmRNA-Website	Enter_faeci_35667		sequence	HG519564	
tmRNA-Website	Enter_faeci_35667		sequence	HG519565	
tmRNA-Website	Enter_faeci_35667		sequence	HG519566	
tmRNA-Website	Enter_faeci_35667		sequence	HG519567	
tmRNA-Website	Enter_faeci_35667		sequence	HG519568	
tmRNA-Website	Enter_faeci_35667		sequence	HG519569	
tmRNA-Website	Enter_faeci_35667		sequence	HG519570	
tmRNA-Website	Enter_faeci_35667		sequence	HG519571	
tmRNA-Website	Enter_faeci_35667		sequence	HG519572	
tmRNA-Website	Enter_faeci_35667		sequence	HG519573	
tmRNA-Website	Enter_faeci_35667		sequence	HG519574	
tmRNA-Website	Enter_faeci_35667		sequence	HG519575	
tmRNA-Website	Enter_faeci_35667		sequence	HG519446	
tmRNA-Website	Enter_faeci_35667		sequence	HG519447	
tmRNA-Website	Enter_faeci_35667		sequence	HG519448	
tmRNA-Website	Enter_faeci_35667		sequence	HG519449	
tmRNA-Website	Enter_faeci_35667		sequence	HG519533	
tmRNA-Website	Enter_faeci_35667		sequence	HG519534	
tmRNA-Website	Enter_faeci_35667		sequence	HG519535	
tmRNA-Website	Enter_faeci_35667		sequence	HG519536	
tmRNA-Website	Enter_faeci_35667		sequence	HG519537	
tmRNA-Website	Enter_faeci_35667		sequence	HG519538	
tmRNA-Website	Enter_faeci_35667		sequence	HG519539	
tmRNA-Website	Enter_faeci_35667		sequence	HG519540	
tmRNA-Website	Enter_faeci_35667		sequence	HG519541	
tmRNA-Website	Enter_faeci_35667		sequence	HG519542	
tmRNA-Website	Enter_faeci_35667		sequence	HG519543	
tmRNA-Website	Enter_faeci_35667		sequence	HG519544	
tmRNA-Website	Enter_faeci_35667		sequence	HG519545	
tmRNA-Website	Enter_faeci_35667		sequence	HG519546	
tmRNA-Website	Enter_faeci_35667		sequence	HG519464	
tmRNA-Website	Enter_faeci_35667		sequence	HG519465	
tmRNA-Website	Enter_faeci_35667		sequence	HG519466	
tmRNA-Website	Enter_faeci_35667		sequence	HG519467	
tmRNA-Website	Enter_faeci_35667		sequence	HG519468	
tmRNA-Website	Enter_faeci_35667		sequence	HG519469	
tmRNA-Website	Enter_faeci_35667		sequence	HG519470	
tmRNA-Website	Enter_faeci_35667		sequence	HG519471	
tmRNA-Website	Enter_faeci_35667		sequence	HG519472	
tmRNA-Website	Enter_faeci_35667		sequence	HG519473	
tmRNA-Website	Enter_faeci_35667		sequence	HG519474	
tmRNA-Website	Enter_faeci_35667		sequence	HG519475	
tmRNA-Website	Enter_faeci_35667		sequence	HG519476	
tmRNA-Website	Enter_faeci_35667		sequence	HG519477	
tmRNA-Website	Enter_faeci_35667		sequence	HG519478	
tmRNA-Website	Enter_faeci_35667		sequence	HG519479	
tmRNA-Website	Enter_faeci_35667		sequence	HG519480	
tmRNA-Website	Enter_faeci_35667		sequence	HG519481	
tmRNA-Website	Enter_faeci_35667		sequence	HG519482	
tmRNA-Website	Enter_faeci_35667		sequence	HG519483	
tmRNA-Website	Enter_faeci_35667		sequence	HG519484	
tmRNA-Website	Enter_faeci_35667		sequence	HG519485	
tmRNA-Website	Enter_faeci_35667		sequence	HG519486	
tmRNA-Website	Enter_faeci_35667		sequence	HG519487	
tmRNA-Website	Enter_faeci_35667		sequence	HG519488	
tmRNA-Website	Enter_faeci_35667		sequence	HG519489	
tmRNA-Website	Enter_faeci_35667		sequence	HG519490	
tmRNA-Website	Enter_faeci_35667		sequence	HG519491	
tmRNA-Website	Enter_faeci_35667		sequence	HG519492	
tmRNA-Website	Enter_faeci_35667		sequence	HG519493	
tmRNA-Website	Enter_faeci_35667		sequence	HG519494	
tmRNA-Website	Enter_faeci_35667		sequence	HG519495	
tmRNA-Website	Enter_faeci_35667		sequence	HG519496	
tmRNA-Website	Enter_faeci_35667		sequence	HG519497	
tmRNA-Website	Enter_faeci_35667		sequence	HG519498	
tmRNA-Website	Enter_faeci_35667		sequence	HG519499	
tmRNA-Website	Enter_faeci_35667		sequence	HG519500	
tmRNA-Website	Enter_faeci_35667		sequence	HG519501	
tmRNA-Website	Enter_faeci_35667		sequence	HG519502	
tmRNA-Website	Enter_faeci_35667		sequence	HG519503	
tmRNA-Website	Enter_faeci_35667		sequence	HG519504	
tmRNA-Website	Enter_faeci_35667		sequence	HG519505	
tmRNA-Website	Enter_faeci_35667		sequence	HG519506	
tmRNA-Website	Enter_faeci_35667		sequence	HG519507	
tmRNA-Website	Enter_faeci_35667		sequence	HG519508	
tmRNA-Website	Enter_faeci_35667		sequence	HG519509	
tmRNA-Website	Enter_faeci_35667		sequence	HG519384	
tmRNA-Website	Enter_faeci_35667		sequence	HG519385	
tmRNA-Website	Enter_faeci_35667		sequence	HG519386	
tmRNA-Website	Enter_faeci_35667		sequence	HG519387	
tmRNA-Website	Enter_faeci_35667		sequence	HG519514	
tmRNA-Website	Enter_faeci_35667		sequence	HG519515	
tmRNA-Website	Enter_faeci_35667		sequence	HG519516	
tmRNA-Website	Enter_faeci_35667		sequence	HG519517	
tmRNA-Website	Enter_faeci_35667		sequence	HG519518	
tmRNA-Website	Enter_faeci_35667		sequence	HG519519	
tmRNA-Website	Enter_faeci_35667		sequence	HG519520	
tmRNA-Website	Enter_faeci_35667		sequence	HG519521	
tmRNA-Website	Enter_faeci_35667		sequence	HG519522	
tmRNA-Website	Enter_faeci_35667		sequence	HG519523	
tmRNA-Website	Enter_faeci_35667		sequence	HG519524	
tmRNA-Website	Enter_faeci_35667		sequence	HG519525	
tmRNA-Website	Enter_faeci_35667		sequence	HG519526	
tmRNA-Website	Enter_faeci_35667		sequence	HG519527	
tmRNA-Website	Enter_faeci_35667		sequence	HG519400	
tmRNA-Website	Enter_faeci_35667		sequence	HG519401	
tmRNA-Website	Enter_faeci_35667		sequence	HG519402	
tmRNA-Website	Enter_faeci_35667		sequence	HG519403	
tmRNA-Website	Enter_faeci_35667		sequence	HG519404	
tmRNA-Website	Enter_faeci_35667		sequence	HG519405	
tmRNA-Website	Enter_faeci_35667		sequence	HG519406	
tmRNA-Website	Enter_faeci_35667		sequence	HG519407	
tmRNA-Website	Enter_faeci_35667		sequence	HG519408	
tmRNA-Website	Enter_faeci_35667		sequence	HG519409	
tmRNA-Website	Enter_faeci_35667		sequence	HG519410	
tmRNA-Website	Enter_faeci_35667		sequence	HG519411	
tmRNA-Website	Enter_faeci_35667		sequence	HG519412	
tmRNA-Website	Enter_faeci_35667		sequence	HG519413	
tmRNA-Website	Enter_faeci_35667		sequence	HG519414	
tmRNA-Website	Enter_faeci_35667		sequence	HG519415	
tmRNA-Website	Enter_faeci_35667		sequence	HG519416	
tmRNA-Website	Enter_faeci_35667		sequence	HG519417	
tmRNA-Website	Enter_faeci_35667		sequence	HG519418	
tmRNA-Website	Enter_faeci_35667		sequence	HG519419	
tmRNA-Website	Enter_faeci_35667		sequence	HG519420	
tmRNA-Website	Enter_faeci_35667		sequence	HG519421	
tmRNA-Website	Enter_faeci_35667		sequence	HG519422	
tmRNA-Website	Enter_faeci_35667		sequence	HG519423	
tmRNA-Website	Enter_faeci_35667		sequence	HG519424	
tmRNA-Website	Enter_faeci_35667		sequence	HG519425	
tmRNA-Website	Enter_faeci_35667		sequence	HG519426	
tmRNA-Website	Enter_faeci_35667		sequence	HG519427	
tmRNA-Website	Enter_faeci_35667		sequence	HG519428	
tmRNA-Website	Enter_faeci_35667		sequence	HG519429	
tmRNA-Website	Enter_faeci_35667		sequence	HG519430	
tmRNA-Website	Enter_faeci_35667		sequence	HG519431	
tmRNA-Website	Enter_faeci_35667		sequence	HG519432	
tmRNA-Website	Enter_faeci_35667		sequence	HG519433	
tmRNA-Website	Enter_faeci_35667		sequence	HG519434	
tmRNA-Website	Enter_faeci_35667		sequence	HG519435	
tmRNA-Website	Enter_faeci_35667		sequence	HG519436	
